Paper Title: Range-free localization schemes for large scale sensor networks,,
3,A survey on routing protocols for wireless sensor networks,0
4,Range-free localization schemes for large scale sensor networks,0
5,[BOOK][B] Protocols and architectures for wireless sensor networks,No PDF Found
6,Impact of radio irregularity on wireless sensor networks,3
7,MMSPEED: multipath Multi-SPEED protocol for QoS guarantee of reliability and. Timeliness in wireless sensor networks,3
8,Energy-efficient surveillance system using wireless sensor networks,4
9,Differentiated surveillance for sensor networks,5
10, QoS Support in Wireless Sensor Networks: A Survey.,No PDF Found
11,Recent and emerging topics in wireless industrial communications: A selection,2
12,VigilNet: An integrated sensor network system for energy-efficient surveillance,5
13,Models and solutions for radio irregularity in wireless sensor networks,3
14,Routing protocols in wireless sensor networks: a survey,No PDF Found
15,[BOOK][B] Networking wireless sensors,0
16,A survey of multimedia streaming in wireless sensor networks,3
17,A survey of visual sensor networks,1
18,Real-time power-aware routing in sensor networks,No PDF Found
19,Energy-efficient routing protocols in wireless sensor networks: A survey,No PDF Found
20,AIDA: Adaptive application-independent data aggregation in wireless sensor networks,4
21,A spatiotemporal communication protocol for wireless sensor networks,5
22,Optimal estimation in networked control systems subject to random delay and packet drop,1
23,Probabilistic QoS guarantee in reliability and timeliness domains in wireless sensor networks,No PDF Found
24,Event detection services using data service middleware in distributed sensor networks,4
25,Achieving real-time target tracking usingwireless sensor networks,9
26,Opportunistic flooding in low-duty-cycle wireless sensor networks with unreliable links,2
27,A distributed coordination framework for wireless sensor and actor networks,3
28,Path planning of mobile landmarks for localization in wireless sensor networks,1
29, IGF: A state-free robust communication protocol for wireless sensor networks,No PDF Found
30,Communication and coordination in wireless sensor and actor networks,1
,Total,59
"
",,
Paper Title: Energy-efficient surveillance system using wireless sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,Impact of radio irregularity on wireless sensor networks,3
2,On k-coverage in a mostly sleeping sensor network,0
3,A survey of applications of wireless sensors and wireless sensor networks,No PDF Found
4,ATPC: adaptive transmission power control for wireless sensor networks,3
5,Models and solutions for radio irregularity in wireless sensor networks,3
6, MMSN: Multi-Frequency Media Access Control for Wireless Sensor Networks.,2
7,"Design of a wireless sensor network platform for detecting rare, random, and ephemeral events",1
8,A survey of energy-efficient scheduling mechanisms in sensor networks,0
9,Radio interferometric geolocation,0
10,FireWxNet: A multi-tiered portable wireless system for monitoring weather conditions in wildland fire environments,1
11,""" One size fits all"": an idea whose time has come and gone",1
12,Mobile agent middleware for sensor networks: An application case study,1
13,A spatiotemporal communication protocol for wireless sensor networks,5
14,A survey on real-world implementations of mobile ad-hoc networks,1
15,Lightweight detection and classification for wireless sensor networks in realistic environments,5
16,Passive diagnosis for wireless sensor networks,No PDF Found
17,Practical asynchronous neighbor discovery and rendezvous for mobile sensing applications,No PDF Found
18,Achieving real-time target tracking usingwireless sensor networks,9
19,Designing localized algorithms for barrier coverage,0
20,RID: Radio interference detection in wireless sensor networks,1
21, Wireless sensor networks for battlefield surveillance,2
22,"A high-accuracy, low-cost localization system for wireless sensor networks",2
23, Energy-efficient medium access control,No PDF Found
24,Radio-triggered wake-up for wireless sensor networks,2
25,Outdoor experimental comparison of four ad hoc routing algorithms,1
26,RFID localization algorithms and applications—a review,0
27, Radio-Triggered Wake-Up Capability for Sensor Networks.,1
28,Programming models for sensor networks: A survey,1
29,Analysis of target detection performance for wireless sensor networks,1
30,"A survey on topology control in wireless sensor networks: Taxonomy, comparative study, and open issues",2
,Total,48
"
",,
Paper Title: Performance guarantees for web server end-systems: A control-theoretical approach,,
Citing Paper Number,Paper Title,Over-cite Count
1,Managing energy and server resources in hosting centers,2
2,Dynamic placement of virtual machines for managing sla violations,1
3,The state of the art in locally distributed Web-server systems,0
4,Adaptive control of virtualized resources in utility computing environments,3
5, Energy-Aware Server Provisioning and Load Dispatching for Connection-Intensive Internet Services.,0
6,An analytical model for multi-tier internet services and its applications,No PDF Found
7,Real time scheduling theory: A historical perspective,No PDF Found
8,Managing server energy and operational costs in hosting centers,3
9, Correlating Instrumentation Data to System States: A Building Block for Automated Diagnosis and Control.,1
10,Automated control of multiple virtualized resources,3
11,Q-clouds: managing performance interference effects for qos-aware clouds,2
12,Dynamic resource allocation for shared data centers using online measurements,4
13,A method for transparent admission control and request scheduling in e-commerce web sites,3
14,Agile dynamic provisioning of multi-tier internet applications,0
15,Model-Based Resource Provisioning in a Web Service Utility.,1
16," By Tarek F. Abdelzaher, John A. Stankovic, Chenyang Lu, Ronghua Zhang, and Ying Lu",11
17,Interposed proportional sharing for a storage service utility,1
18,On the use of fuzzy modeling in virtualized data center management,1
19,Feedback utilization control in distributed real-time systems with end-to-end tasks,3
20,Controlware: A middleware architecture for feedback control of software performance,10
21,Cyber–physical systems: A perspective at the centennial,No PDF Found
22,A cost-aware elasticity provisioning system for the cloud,1
23,Feedback control with queueing-theoretic prediction for relative delay guarantees in web servers,12
24,Performance management for cluster based web services,No PDF Found
25,Energy-aware autonomic resource allocation in multitier virtualized environments,1
26,An adaptive control framework for qos guarantees and its application to differentiated caching,9
27,Performance management for cluster-based web services,1
28,SLA based profit optimization in autonomic computing systems,No PDF Found
29,Utility-driven workload management using nested control design,No PDF Found
30,Triage: Performance isolation and differentiation for storage systems,0
,Total,73
"
",,
Paper Title: Rap: A real-time communication architecture for large-scale wireless sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,[BOOK][B] Protocols and architectures for wireless sensor networks,No PDF Found
2,Denial of service in sensor networks,0
3,SPEED: A stateless protocol for real-time communication in sensor networks,2
4,Tinyos: An operating system for sensor networks,2
5,Collection tree protocol,1
6,MMSPEED: multipath Multi-SPEED protocol for QoS guarantee of reliability and. Timeliness in wireless sensor networks,3
7,Mitigating congestion in wireless sensor networks,1
8,Location-based pairwise key establishments for static sensor networks,1
9,Differentiated surveillance for sensor networks,5
10, QoS Support in Wireless Sensor Networks: A Survey.,No PDF Found
11,Real-time communication and coordination in embedded sensor networks,6
12,Minimum-energy asynchronous dissemination to mobile sinks in wireless sensor networks,3
13,A survey of multimedia streaming in wireless sensor networks,3
14,AIDA: Adaptive application-independent data aggregation in wireless sensor networks,4
15,A spatiotemporal communication protocol for wireless sensor networks,5
16,Probabilistic QoS guarantee in reliability and timeliness domains in wireless sensor networks,No PDF Found
17,Envirotrack: Towards an environmental computing paradigm for distributed sensor networks,No PDF Found
18,Event detection services using data service middleware in distributed sensor networks,4
19,Achieving real-time target tracking usingwireless sensor networks,9
20, Wireless Sensor Networks.,0
21,A distributed coordination framework for wireless sensor and actor networks,3
22, IGF: A state-free robust communication protocol for wireless sensor networks,No PDF Found
23,A survey on energy-efficient routing techniques with QoS assurances for wireless multimedia sensor networks,3
24,Real-time databases and data services,No PDF Found
25,On handling QoS traffic in wireless sensor networks,0
26,Distributed deviation detection in sensor networks,1
27,Cyber–physical systems: A perspective at the centennial,No PDF Found
28,QoS-aware MAC protocols for wireless sensor networks: A survey,2
29,EARQ: Energy aware routing for real-time and reliable communication in wireless industrial sensor networks,No PDF Found
30, A survey of wireless sensor networks technology,1
,Total,59
"
",,
Paper Title: Real time scheduling theory: A historical perspective,,
Citing Paper Number,Paper Title,Over-cite Count
1,[BOOK][B] Real-time systems: design principles for distributed embedded applications,No PDF Found
2,A survey of hard real-time scheduling for multiprocessor systems,0
3,Cyber–physical systems: A perspective at the centennial,No PDF Found
4,Tardiness bounds under global EDF scheduling on a multiprocessor,0
5,"Fixed interval scheduling: Models, applications, computational complexity and algorithms",No PDF Found
6,An analysis of fixed-priority schedulability on a multiprocessor,1
7,Task scheduling for control oriented requirements for cyber-physical systems,1
8, Schedulability analysis of multiprocessor sporadic task systems,1
9,Annotating UML models with non-functional properties for quantitative analysis,No PDF Found
10,Control: A perspective,0
11,Control-scheduling codesign: A perspective on integrating control and computing,6
12,Efficient implementation of tight response-times for tasks with offsets,1
13,Analysis of hierarchical EDF pre-emptive scheduling,1
14,Control and embedded computing: Survey of research directions,No PDF Found
15,Analysis and optimization of distributed real-time embedded systems,0
16,Early quality prediction of component-based systems–A generic framework,0
17,An evaluation of SMT-based schedule synthesis for time-triggered multi-hop networks,No PDF Found
18,Virtual execution platforms for mixed-time-criticality systems: the CompSOC architecture and design flow,1
19,Verifying distributed real-time properties of embedded systems via graph transformations and model checking,0
20, Event-driven control in theory and practice,1
21,An implementing framework for holonic manufacturing control with multiple robot-vision stations,0
22,An EDF schedulability test for periodic tasks on reconfigurable hardware devices,No PDF Found
23,Reconfigurable real-time middleware for distributed cyber-physical systems with aperiodic events,1
24,Optimal real-time scheduling of control tasks with state feedback resource allocation,1
25,Multihop multi-channel scheduling for wireless control in WirelessHART networks,No PDF Found
26," Support for End-to-End Response-Time and Delay Analysis in the Industrial Tool Suite: Implementation Issues, Experiences and a Case Study",No PDF Found
27,A flexible scheduling framework for deeply embedded systems,1
28,Workflow management for soft real-time interactive applications in virtualized environments,No PDF Found
29,On schedulability bounds of static priority schedulers,3
30,Fuzzy logic based feedback scheduler for embedded control systems,2
,Total,21
"
",,
Paper Title: VigilNet: An integrated sensor network system for energy-efficient surveillance,,
Citing Paper Number,Paper Title,Over-cite Count
1, Middleware: Middleware challenges and approaches for wireless sensor networks,1
2,Towards optimal sleep scheduling in sensor networks for rare-event detection,1
3,A survey of visual sensor networks,1
4, Alarm-net: Wireless sensor networks for assisted-living and residential monitoring,No PDF Found
5,Trio: enabling sustainable and scalable outdoor wireless sensor network deployments,1
6,Lightweight detection and classification for wireless sensor networks in realistic environments,5
7,Achieving real-time target tracking usingwireless sensor networks,9
8,Opportunistic flooding in low-duty-cycle wireless sensor networks with unreliable links,2
9, Wireless Sensor Networks.,0
10,Securing the deluge network programming system,1
11,Data forwarding in extremely low duty-cycle sensor networks with unreliable communication links,2
12,Energy-efficient distributed adaptive multisensor scheduling for target tracking in wireless sensor networks,1
13,Radio-triggered wake-up for wireless sensor networks,2
14,Cyber–physical systems: A perspective at the centennial,No PDF Found
15,DistressNet: a wireless ad hoc and sensor network architecture for situation management in disaster response,0
16,"A robust, adaptive, solar-powered WSN framework for aquatic environmental monitoring",1
17,t-kernel: Providing reliable OS support to wireless sensor networks,1
18,"[BOOK][B] Ultra-low energy wireless sensor networks in practice: Theory, realization and deployment",No PDF Found
19,FIND: faulty node detection for wireless sensor networks,No PDF Found
20,Resource aware programming in the pixie os,3
21,Towards radar-enabled sensor networks,1
22,Cluster-based forwarding for reliable end-to-end delivery in wireless sensor networks,0
23,Lance: optimizing high-resolution signal collection in wireless sensor networks,1
24,Target tracking in wireless sensor networks based on the combination of KF and MLE using distance measurements,1
25,Detection of reactive jamming in sensor networks,No PDF Found
26,System software techniques for low-power operation in wireless sensor networks,0
27,Decentralized control of adaptive sampling in wireless sensor networks,1
28,Visibility: A new metric for protocol design,1
29,Capturing high-frequency phenomena using a bandwidth-limited sensor network,No PDF Found
30,Addressing burstiness for reliable communication and latency bound generation in wireless sensor networks,No PDF Found
,Total,36
"
",,
Paper Title: Real-time communication and coordination in embedded sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,[BOOK][B] Protocols and architectures for wireless sensor networks,No PDF Found
2,Wireless sensor and actor networks: research challenges,No PDF Found
3,Wireless technology in industrial networks,1
4,Recent and emerging topics in wireless industrial communications: A selection,2
5,Wireless sensor network security: A survey,0
6,A survey of multimedia streaming in wireless sensor networks,3
7,Ethernet-based real-time and industrial communications,1
8,A survey of application distribution in wireless sensor networks,1
9,Nano-rk: an energy-aware resource-centric rtos for sensor networks,5
10,A distributed coordination framework for wireless sensor and actor networks,3
11,Middleware for wireless sensor networks: A survey,1
12,A survey on wireless sensor network security,0
13,Cyber–physical systems: A perspective at the centennial,No PDF Found
14,Improving the IEEE 802.15. 4 slotted CSMA/CA MAC for time-critical events in wireless sensor networks,2
15, Wearable and implantable wireless sensor network solutions for healthcare monitoring,No PDF Found
16,Modeling and worst-case dimensioning of cluster-tree wireless sensor networks,2
17,Bits-per-joule capacity of energy-limited wireless networks,1
18,Real-time QoS support in wireless sensor networks: a survey,6
19,Real-time scheduling for WirelessHART networks,0
20,Time-critical data delivery in wireless sensor networks,1
21,Real-time scheduling for energy harvesting sensor nodes,1
22,Building-environment control with wireless sensor and actuator networks: centralized versus distributed,1
23,Minimum power configuration in wireless sensor networks,2
24,Scheduling messages with deadlines in multi-hop real-time sensor networks,No PDF Found
25,"[BOOK][B] Ultra-low energy wireless sensor networks in practice: Theory, realization and deployment",No PDF Found
26,Enhancing real-time delivery in wireless sensor networks with two-hop information,4
27, Programming paradigms and middleware for sensor networks,No PDF Found
28,Autonomic approaches for enhancing communication qos in dense wireless sensor networks with real time requirements,No PDF Found
29,Physiological information acquisition through wireless biomedical sensor networks,No PDF Found
30, Handling mobility in wireless sensor and actor networks,2
,Total,39
"
",,
Paper Title: Named data networking (ndn) project,,
Citing Paper Number,Paper Title,Over-cite Count
1,A case for stateful forwarding plane,No PDF Found
2,Adaptive forwarding in named data networking,1
3, OSPFN: An OSPF based routing protocol for Named Data Networking,0
4,NLSR: named-data link state routing protocol,0
5,Interest flooding attack and countermeasures in Named Data Networking,0
6,Data naming in vehicle-to-vehicle communications,0
7,Rapid traffic information dissemination using named data,0
8,ACT: audio conference tool over named data networking,0
9,Scalable name lookup in NDN using effective name component encoding,0
10,Information centric network: Research challenges and opportunities,0
11,A survey on software-defined networking,No PDF Found
12,Flow-aware traffic control for a content-centric network,0
13,Copss: An efficient content oriented publish/subscribe system,No PDF Found
14,Information centric services in smart cities,0
15, Wire speed name lookup: A gpu-based approach,No PDF Found
16,Intra-AS cooperative caching for content-centric networks,0
17,Backscatter from the data plane–threats to stability and security in information-centric network infrastructure,0
18,Towards name-based trust and security for content-centric network,No PDF Found
19,On pending interest table in named data networking,0
20,Cloud mobile media: Reflections and outlook,No PDF Found
21,Cache privacy in named-data networking,1
22,Collaborative forwarding and caching in content centric networks,1
23,Global source mobility in the content-centric networking architecture,0
24,Performance analysis of in-network caching for content-centric networking,No PDF Found
25, Needle in a haystack: Mitigating content poisoning in named-data networking,0
26,Let's chronosync: Decentralized dataset state synchronization in named data networking,0
27,On the role of routing in named data networking,0
28,Mitigate ddos attacks in ndn by interest traceback,0
29,TB2F: Tree-bitmap and bloom-filter for a scalable and efficient name lookup in content-centric networking,0
30,Information-centric networking: a natural design for social network applications,0
,Total,3
"
",,
Paper Title: Minimum-energy asynchronous dissemination to mobile sinks in wireless sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,[BOOK][B] Protocols and architectures for wireless sensor networks,No PDF Found
2,Energy conservation in wireless sensor networks: A survey,2
3,Wireless sensor and actor networks: research challenges,No PDF Found
4,VADD: Vehicle-assisted data delivery in vehicular ad hoc networks,0
5,In-network aggregation techniques for wireless sensor networks: a survey,3
6,Exploiting sink mobility for maximizing sensor networks lifetime,1
7,[BOOK][B] Networking wireless sensors,0
8,Mobiroute: Routing towards a mobile sink for improving lifetime in sensor networks,0
9,Controlled sink mobility for prolonging wireless sensor networks lifetime,1
10,Data collection in wireless sensor networks with mobile elements: A survey,1
11,General network lifetime and cost models for evaluating sensor network deployment strategies,1
12,Nano-rk: an energy-aware resource-centric rtos for sensor networks,5
13,Energy-aware node placement in wireless sensor networks,1
14,Joint sink mobility and routing to maximize the lifetime of wireless sensor networks: the case of constrained mobility,1
15,An adaptive mobility-aware MAC protocol for sensor networks (MS-MAC),0
16,Data storage placement in sensor networks,2
17,An experimental study of routing and data aggregation in sensor networks,1
18,"Promoting heterogeneity, mobility, and energy-aware voronoi diagram in wireless sensor networks",1
19,HCDD: hierarchical cluster-based data dissemination in wireless sensor networks with mobile sink,1
20,A coordination-based data dissemination protocol for wireless sensor networks,1
21,Adaptive sink mobility in event-driven multi-hop wireless sensor networks,No PDF Found
22,A spatiotemporal query service for mobile users in sensor networks,2
23,Efficient routing from multiple sources to multiple sinks in wireless sensor networks,No PDF Found
24,Learning-enforced time domain routing to mobile sinks in wireless sensor fields,1
25,Dynamic proxy tree-based data dissemination schemes for wireless sensor networks,2
26,Energy-aware routing to a mobile gateway in wireless sensor networks,1
27,MUSTER: Adaptive energy-aware multisink routing in wireless sensor networks,2
28,Adaptive cluster-based data collection in sensor networks with direct sink access,1
29,Moving schemes for mobile sinks in wireless sensor networks,No PDF Found
30,Sink mobility in wireless sensor networks,No PDF Found
,Total,31
"
",,
Paper Title: Control-theoretic techniques and thermal-RC modeling for accurate and localized dynamic thermal management,,
Citing Paper Number,Paper Title,Over-cite Count
1,Temperature-aware microarchitecture,No PDF Found
2,Temperature-aware microarchitecture: Modeling and implementation,0
3,Real time scheduling theory: A historical perspective,No PDF Found
4,Techniques for multicore thermal management: Classification and new exploration,1
5,Reducing power density through activity migration,0
6,Heat-and-run: leveraging SMT and CMP to manage power density through the operating system,1
7,Balance of power: Dynamic thermal management for internet data centers,1
8, Hotleakage: A temperature-aware model of subthreshold and gate leakage for architects,2
9,Temperature and supply voltage aware performance and power modeling at microarchitecture level,1
10," By Tarek F. Abdelzaher, John A. Stankovic, Chenyang Lu, Ronghua Zhang, and Ying Lu",11
11,Server-level power control,0
12,Cluster-level feedback power control for performance optimization,3
13,Predictive dynamic thermal management for multimedia applications,0
14,Approximation algorithm for the temperature-aware scheduling problem,1
15,Dynamic cluster reconfiguration for power and performance,No PDF Found
16,Controlware: A middleware architecture for feedback control of software performance,10
17,Feedback control with queueing-theoretic prediction for relative delay guarantees in web servers,12
18,Formal online methods for voltage/frequency control in multiple clock domain microprocessors,1
19,Temperature-constrained power control for chip multiprocessors with online model estimation,3
20,An adaptive control framework for qos guarantees and its application to differentiated caching,9
21,Control techniques to eliminate voltage emergencies in high performance processors,1
22,Temperature-aware processor frequency assignment for MPSoCs using convex optimization,0
23,Power capping: a prelude to power shifting,0
24,Dynamic thermal management through task scheduling,1
25,Coordinating power control and performance management for virtualized server clusters,4
26,Control-theoretic dynamic frequency and voltage scaling for multimedia workloads,No PDF Found
27, Temperature-aware computer systems: Opportunities and challenges,1
28,Thermal memory effects modeling and compensation in RF power amplifiers and predistortion linearizers,No PDF Found
29,Power-efficient response time guarantees for virtualized enterprise servers,7
30,Recent thermal management techniques for microprocessors,0
,Total,70
"
",,
Paper Title: Towards optimal sleep scheduling in sensor networks for rare-event detection,,
Citing Paper Number,Paper Title,Over-cite Count
1,Energy conservation in wireless sensor networks: A survey,2
2,Coverage and connectivity issues in wireless sensor networks: A survey,0
3,RMAC: A routing-enhanced duty-cycle MAC protocol for wireless sensor networks,No PDF Found
4,Wakeup scheduling in wireless sensor networks,1
5,"DW-MAC: a low latency, energy efficient demand-wakeup MAC protocol for wireless sensor networks",1
6,Data forwarding in extremely low duty-cycle sensor networks with unreliable communication links,2
7,Resistor emulation approach to low-power RF energy harvesting,1
8,Lifetime maximization for connected target coverage in wireless sensor networks,No PDF Found
9,"A survey on topology control in wireless sensor networks: Taxonomy, comparative study, and open issues",2
10,Extending the lifetime of wireless sensor networks through adaptive sleep,1
11,Delay of intrusion detection in wireless sensor networks,No PDF Found
12,Sleep scheduling and lifetime maximization in sensor networks: fundamental limits and optimal solutions,No PDF Found
13,An analytical model for wireless sensor networks with sleeping nodes,0
14,Design and analysis of sensing scheduling algorithms under partial coverage for object detection in sensor networks,4
15,Communicating via fireflies: geographic routing on duty-cycled sensors,No PDF Found
16,Achieving long-term surveillance in vigilnet,6
17,[CITATION][C] A Survey on Topology issues in Wireless Sensor Network.,1
18,A theory for maximizing the lifetime of sensor networks,1
19,Achieving long-term surveillance in vigilnet,8
20,Solarstore: enhancing data reliability in solar-powered storage-centric sensor networks,No PDF Found
21,Optimal sleep-wakeup algorithms for barriers of wireless sensors,2
22,Spatiotemporal delay control for low-duty-cycle sensor networks,6
23,"Analyzing the yield of exscal, a large-scale wireless sensor network experiment",1
24,On maximizing the lifetime of wireless sensor networks using virtual backbone scheduling,No PDF Found
25,Dynamic switching-based data forwarding for low-duty-cycle wireless sensor networks,2
26,Energy-driven detection scheme with guaranteed accuracy,1
27, Sleeping coordination for comprehensive sensing using isotonic regression and domatic partitions,No PDF Found
28,Efficient multipath communication for time-critical applications in underwater acoustic sensor networks,No PDF Found
29,Spatial-temporal coverage optimization in wireless sensor networks,1
30,Piggyback CrowdSensing (PCS): energy efficient crowdsourcing of mobile sensor data by exploiting smartphone app opportunities,2
,Total,45
"
",,
Paper Title: MMSN: Multi-Frequency Media Access Control for Wireless Sensor Networks.,,
Citing Paper Number,Paper Title,Over-cite Count
1,MAC essentials for wireless sensor networks,2
2,Realistic and efficient multi-channel communications in wireless sensor networks,2
3,Y-MAC: An energy-efficient multi-channel MAC protocol for dense wireless sensor networks,1
4, Wireless Sensor Networks.,0
5,The evolution of MAC protocols in wireless sensor networks: A survey,2
6,DEEJAM: Defeating energy-efficient jamming in IEEE 802.15. 4-based wireless networks,1
7,TMMAC: An energy efficient multi-channel mac protocol for ad hoc networks,1
8, Wireless multimedia sensor networks: current trends and future directions,No PDF Found
9,MC-LMAC: A multi-channel MAC protocol for wireless sensor networks,2
10,Fast data collection in tree-based wireless sensor networks,No PDF Found
11,RACNet: a high-fidelity data center sensing network,3
12,Towards a classification of energy aware MAC protocols for wireless sensor networks,2
13,A practical multi-channel media access control protocol for wireless sensor networks,No PDF Found
14,Em-mac: a dynamic multichannel energy-efficient mac protocol for wireless sensor networks,1
15, Crowded spectrum in wireless sensor networks,2
16,Efficient hybrid security mechanisms for heterogeneous sensor networks,No PDF Found
17,"Cooperative asynchronous multichannel MAC: Design, analysis, and implementation",2
18,Wireless body sensor network with adaptive low-power design for biometrics and healthcare applications,1
19,HYMAC: Hybrid TDMA/FDMA medium access control protocol for wireless sensor networks,No PDF Found
20,Enhancing the data collection rate of tree-based aggregation in wireless sensor networks,1
21,Multi-channel scheduling algorithms for fast aggregated convergecast in sensor networks,No PDF Found
22,Multi-channel assignment in wireless sensor networks: A game theoretic approach,No PDF Found
23,Approaching the maximum 802.15. 4 multi-hop throughput,1
24,A survey on multi-channel communication in wireless sensor networks,3
25,A control theory approach to throughput optimization in multi-channel collection sensor networks,1
26,Side channel: bits over interference,1
27,Game theoretical approach for channel allocation in wireless sensor and actuator networks,1
28,TFMAC: Multi-channel MAC protocol for wireless sensor networks,1
29,Flow-based real-time communication in multi-channel wireless sensor networks,5
30,Multi-channel support for dense wireless sensor networking,1
,Total,37
"
",,
Paper Title: Pda: Privacy-preserving data aggregation in wireless sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,SDAP: A secure hop-by-hop data aggregation protocol for sensor networks,0
2,Cyber-physical systems: A new frontier,0
3,Privacy preservation in wireless sensor networks: A state-of-the-art survey,1
4,Prisense: privacy-preserving data aggregation in people-centric urban sensing systems,No PDF Found
5,Verifiable privacy-preserving range query in two-tiered sensor networks,0
6,Secure data aggregation in wireless sensor networks,0
7,iPDA: an integrity-protecting private data aggregation scheme for wireless sensor networks,2
8,Query privacy in wireless sensor networks,No PDF Found
9,Confidentiality protection for distributed sensor data aggregation,1
10,KIPDA: k-indistinguishable privacy-preserving data aggregation in wireless sensor networks,No PDF Found
11,Energy-efficient and high-accuracy secure data aggregation in wireless sensor networks,1
12,A privacy-preserving location monitoring system for wireless sensor networks,No PDF Found
13,GP^ 2S: Generic Privacy-Preservation Solutions for Approximate Aggregation of Sensor Data (concise contribution),No PDF Found
14,Integrity protecting hierarchical concealed data aggregation for wireless sensor networks,1
15,Detecting node replication attacks in wireless sensor networks: a survey,1
16,Privacy-preserving data aggregation without secure channel: Multivariate polynomial evaluation,1
17,Privacy‐preserving robust data aggregation in wireless sensor networks,1
18,A cluster-based protocol to enforce integrity and preserve privacy in data aggregation,No PDF Found
19,MDPA: multidimensional privacy‐preserving aggregation scheme for wireless sensor networks,1
20,Location privacy preservation in collaborative spectrum sensing,1
21,Secure and energy-efficient disjoint multipath routing for WSNs,1
22,Secure data aggregation in wireless sensor networks: Filtering out the attacker's impact,1
23,Distributed privacy-preserving aggregation of metering data in smart grids,2
24,A robust sampling-based framework for privacy preserving OLAP,No PDF Found
25,A security framework for privacy-preserving data aggregation in wireless sensor networks,No PDF Found
26,High energy‐efficient and privacy‐preserving secure data aggregation for wireless sensor networks,2
27,Providing source location privacy in wireless sensor networks: a survey,0
28,Location privacy and resilience in wireless sensor networks querying,0
29,Exact in-network aggregation with integrity and confidentiality,1
30,Reconciling privacy preservation and intrusion detection in sensory data aggregation,1
,Total,19
,,
Paper Title: Real-time power-aware routing in sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,ATPC: adaptive transmission power control for wireless sensor networks,3
2,Rendezvous design algorithms for wireless sensor networks with a mobile base station,3
3,A survey on energy-efficient routing techniques with QoS assurances for wireless multimedia sensor networks,3
4,Transmission power control in body area sensor networks for healthcare monitoring,1
5,Real-time QoS support in wireless sensor networks: a survey,6
6,Bounded relay hop mobile data gathering in wireless sensor networks,1
7,Enhancing real-time delivery in wireless sensor networks with two-hop information,4
8,Enhancing real-time delivery of gradient routing for industrial wireless sensor networks,2
9,Energy efficient scheduling for cluster-tree Wireless Sensor Networks with time-bounded data flows: application to IEEE 802.15. 4/ZigBee,2
10,Traffic-differentiation-based modular QoS localized routing for wireless sensor networks,No PDF Found
11,Low latency and energy efficient routing protocols for wireless sensor networks,No PDF Found
12, A fuzzy approach to energy optimized routing for wireless sensor networks.,No PDF Found
13,Flow-based real-time communication in multi-channel wireless sensor networks,5
14,A new routing metric for satisfying both energy and delay constraints in wireless sensor networks,3
15,Efficient rendezvous algorithms for mobility-enabled wireless sensor networks,3
16,Minimum power configuration for wireless communication in sensor networks,0
17,Mobile cellular networks and wireless sensor networks: toward convergence,0
18,Towards stable network performance in wireless sensor networks,No PDF Found
19,An adaptive approach to topology management in large and dense real-time wireless sensor networks,3
20,A progressive approach to reducing data collection latency in wireless sensor networks with mobile elements,0
